Project,Company Name,Item Category,Item Group,Item Country,Item,Quantity,Amount (USD),Account Sid,Account Type,Parent SID,Month,Year,Invoice Number
SunSuria Forum,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,1,$4.00,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
SunSuria Forum,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,62,$4.96,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
SunSuria Forum,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,3,$0.09,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
SunSuria Forum,MNC Tech Sdn Bhd,Service,Conference,Singapore,Conference Minute - APAC - Singapore,150,$0.45,AC7b88b74562d8c3af1dd9f708e7bfe10b,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,1,$4.00,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - TwiML <Dial>/<Recording>,4,$0.01,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,4,$0.12,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,4,$0.32,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Berjaya Hills Berhad,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,3,$0.00,AC85945677efaff189e4bea2149576c8d9,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Seputeh Heights,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,1,$4.00,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Seputeh Heights,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - TwiML <Dial>/<Recording>,2,$0.01,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Seputeh Heights,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,2,$0.16,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Seputeh Heights,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,3,$0.09,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Seputeh Heights,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,3,$0.00,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
One Residence Sdn Bhd,MNC Tech Sdn Bhd,Service,Programmable Messaging,Non Geographic,Messaging Channels Inbound Message,20,$0.10,ACca73e5834d56cc841d1ba7cb07aad201,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
One Residence Sdn Bhd,MNC Tech Sdn Bhd,Service,Programmable Messaging,Malaysia,WhatsApp Template Utility - Malaysia,18,$0.25,ACca73e5834d56cc841d1ba7cb07aad201,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
One Residence Sdn Bhd,MNC Tech Sdn Bhd,Service,Programmable Messaging,Non Geographic,Messaging Channels Outbound Message,71,$0.36,ACca73e5834d56cc841d1ba7cb07aad201,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,26,$0.02,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
