Project,Company Name,Item Category,Item Group,Item Country,Item,Quantity,Amount (USD),Account Sid,Account Type,Parent SID,Month,Year,Invoice Number
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,4,$0.00,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Programmable Messaging,N/A,Failed Message Processing Fee,25,$0.03,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Client Calls,N/A,Twilio Client Minutes,598,$2.39,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - TwiML <Record>,6,$0.02,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - TwiML <Dial>/<Recording>,41,$0.10,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - Outbound API,137,$0.34,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,2,$8.00,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,19,$0.55,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,179,$14.32,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Bangsar Hillpark,MNC Tech Sdn Bhd,Service,Conference,N/A,Conference Minute - APAC - Singapore,593,$1.78,ACfb263ff615f5f459a0e8784eca1ba87e,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
